sales_id,name,year,selling_price,km_driven,region,state_or_province,city,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,sold,gdp_growth,gscpi
4350,Ford,2017,430000,113000,Central,Texas,Mesquite,Diesel,Individual,Manual,First_Owner,25.83,1498,99.0,215Nm@ 1750-3000rpm,5,N,0.029501875,0.3030896510933923
4351,Maruti,2011,305000,188000,Central,Texas,Mesquite,Diesel,Individual,Manual,Second_Owner,17.8,1248,75.0,190Nm@ 2000rpm,5,N,0.015311776249999999,0.33246787608046274
4352,Ford,2011,220000,100000,Central,Texas,Mcallen,Diesel,Individual,Manual,First_Owner,20.0,1399,68.0,160Nm@ 2000rpm,5,N,0.015311776249999999,0.33246787608046274
4353,Tata,2010,150000,225000,Central,Texas,Euless,Diesel,Individual,Manual,Third_Owner,14.0,1948,90.0,190Nm@ 2000-3000,9,N,0.027380649999999996,0.2466662547445887
4354,Mahindra,2017,660000,67000,Central,Texas,Euless,Diesel,Individual,Manual,Second_Owner,18.49,1493,100.0,240Nm@ 1600-2800rpm,7,N,0.029501875,0.3030896510933923
4355,Chevrolet,2011,140000,70000,Central,Texas,Euless,Diesel,Individual,Manual,Fourth_Above_Owner,25.44,936,57.6,150Nm@ 1750rpm,5,N,0.015311776249999999,0.33246787608046274
4356,Toyota,2015,1100000,50000,Central,Texas,El Paso,Petrol,Individual,Manual,First_Owner,14.28,1798,138.03,173Nm@ 4000rpm,5,N,0.0209784025,-0.4860680299374063
4357,Jaguar,2013,2450000,60000,Central,Texas,Euless,Diesel,Individual,Automatic,First_Owner,16.36,2179,187.7,450Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
4358,Volkswagen,2017,625000,34000,Central,Texas,Farmers Branch,Diesel,Individual,Automatic,First_Owner,22.0,1498,108.495,250Nm@ 1500-3000rpm,5,N,0.029501875,0.3030896510933923
4359,Honda,2004,198000,110000,Central,Texas,El Paso,Petrol,Individual,Manual,Third_Owner,12.8,1493,100.0,13.1kgm@ 4600rpm,5,N,0.03296045,-0.055821409714223814
4361,Maruti,2005,130000,140000,Central,Texas,El Paso,Petrol,Individual,Manual,Second_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N,0.029290675,-0.5281067572390872
4362,Honda,2012,540000,100000,Central,Texas,El Paso,Petrol,Individual,Manual,Second_Owner,16.8,1497,116.3,146Nm@ 4800rpm,5,N,0.015401085000000002,-0.25819716106988044
4363,Hyundai,2017,550000,10000,Central,Texas,Farmers Branch,Petrol,Individual,Automatic,First_Owner,18.9,1197,81.86,113.75nm@ 4000rpm,5,N,0.029501875,0.3030896510933923
4364,Maruti,2018,475000,30000,Central,Texas,Edinburg,Petrol,Individual,Manual,First_Owner,21.63,998,67.04,90Nm@ 3500rpm,5,N,0.0210273025,0.43406180805167976
4365,Toyota,2016,3100000,90000,Central,Texas,El Paso,Diesel,Individual,Automatic,First_Owner,15.04,2755,174.5,450Nm@ 1600-2400rpm,7,N,0.0215839,-0.36137639782381054
4366,Maruti,2010,217000,120000,Central,Texas,El Paso,Diesel,Individual,Manual,First_Owner,21.1,1248,73.9,113Nm@ 4500rpm,5,N,0.027380649999999996,0.2466662547445887
4368,Maruti,2019,750000,6500,Central,Texas,Farmers Branch,Petrol,Individual,Automatic,First_Owner,21.21,1197,81.8,113Nm@ 4200rpm,5,N,0.0329647,-0.03745051713280278
4369,Maruti,2010,350000,80000,Central,Texas,Farmers Branch,Petrol,Individual,Manual,First_Owner,11.96,1298,80.0,103Nm@ 4500rpm,8,N,0.027380649999999996,0.2466662547445887
4370,Mahindra,2008,400000,100000,Central,Texas,Farmers Branch,Diesel,Individual,Manual,Third_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,7,N,-0.025737475,-0.15531793873190386
4371,Toyota,2015,570000,120000,West,Washington,Bellingham,Diesel,Individual,Manual,Second_Owner,23.59,1364,67.05,170Nm@ 1800-2400rpm,5,N,0.0209784025,-0.4860680299374063
4372,Hyundai,2012,180000,120000,West,Washington,Bremerton,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N,0.015401085000000002,-0.25819716106988044
4373,Opel,1998,68000,110000,West,Washington,Bellevue,Petrol,Individual,Manual,Third_Owner,13.1,1598,77.0,121Nm@ 2800rpm,5,N,0.047678325,-0.5896091111246782
4374,Skoda,2006,280000,150000,West,Washington,Bremerton,Diesel,Individual,Manual,Third_Owner,18.7,1896,66.0,210 / 1900,5,N,0.026008707500000002,-0.2501383407890948
4375,Tata,2005,90000,120000,West,Washington,Bothell,Diesel,Individual,Manual,Fourth_Above_Owner,16.1,1405,70.0,"13.5@ 2,500(kgm@ rpm)",5,N,0.029290675,-0.5281067572390872
4376,Mercedes,2015,2600000,100000,West,Washington,Bothell,Diesel,Individual,Automatic,Second_Owner,15.26,2143,203.2,500Nm@ 1600-1800rpm,5,N,0.0209784025,-0.4860680299374063
4377,Tata,2018,700000,63000,West,Washington,Bremerton,Diesel,Individual,Manual,First_Owner,15.3,2956,83.83,250Nm@ 1000-2000rpm,7,N,0.0210273025,0.43406180805167976
4378,Mercedes,2016,1850000,40000,West,Washington,Bremerton,Diesel,Individual,Automatic,Second_Owner,17.9,2143,136.0,300Nm@ 1600-3000rpm,5,N,0.0215839,-0.36137639782381054
4379,Ford,2015,685000,109000,West,Washington,Bellevue,Diesel,Dealer,Manual,First_Owner,22.7,1498,89.84,204Nm@ 2000-2750rpm,5,N,0.0209784025,-0.4860680299374063
4380,Maruti,2015,565000,114000,West,Washington,Bellingham,Diesel,Dealer,Manual,First_Owner,25.2,1248,73.94,190Nm@ 2000rpm,5,N,0.0209784025,-0.4860680299374063
4381,Skoda,2017,1600000,33000,West,Washington,Bellingham,Petrol,Dealer,Automatic,Second_Owner,14.7,1798,177.5,250Nm@ 1250-5000rpm,5,N,0.029501875,0.3030896510933923
4382,Hyundai,2014,395000,160000,West,Washington,Bellevue,Diesel,Dealer,Manual,Third_Owner,24.0,1120,70.0,160Nm@ 1500-2750rpm,5,N,0.026504925000000002,-0.6713802335432447
4383,Hyundai,2013,425000,101000,West,Washington,Bellevue,Diesel,Dealer,Manual,First_Owner,21.9,1396,88.76,219.6Nm@ 1750-2750rpm,5,N,0.029642225,-0.4956352992239145
4384,Volkswagen,2019,1350000,5400,West,Washington,Bellevue,Diesel,Dealer,Manual,Test_Drive_Car,22.27,1498,108.6,250Nm@ 1500-3000rpm,5,N,0.0329647,-0.03745051713280278
4385,Hyundai,2016,1950000,45000,West,Washington,Bellevue,Diesel,Dealer,Automatic,Second_Owner,16.38,1995,183.0,400Nm@ 175-2750rpm,5,N,0.0215839,-0.36137639782381054
4386,Renault,2018,535000,31000,West,Washington,Bremerton,Petrol,Dealer,Automatic,First_Owner,24.04,999,67.0,91Nm@ 4250rpm,5,N,0.0210273025,0.43406180805167976
4387,Renault,2018,500000,31000,West,Washington,Bothell,Petrol,Dealer,Manual,First_Owner,23.01,999,67.0,91Nm@ 4250rpm,5,N,0.0210273025,0.43406180805167976
4388,Maruti,2016,434999,55000,West,Washington,Bothell,Petrol,Dealer,Manual,First_Owner,20.52,1197,81.8,113Nm@ 4200rpm,5,N,0.0215839,-0.36137639782381054
4389,Tata,2018,250000,55000,West,Washington,Bothell,Petrol,Dealer,Automatic,First_Owner,21.9,624,37.48,51Nm@ 4000rpm,4,N,0.0210273025,0.43406180805167976
4390,Hyundai,2014,700000,117000,West,Washington,Auburn,Diesel,Dealer,Manual,First_Owner,22.32,1582,126.32,259.8Nm@ 1900-2750rpm,5,N,0.026504925000000002,-0.6713802335432447
4391,BMW,2010,1100000,102000,West,California,Santa Ana,Diesel,Dealer,Automatic,First_Owner,19.62,1995,187.74,400Nm@ 1750-2500rpm,5,N,0.027380649999999996,0.2466662547445887
4392,Volkswagen,2012,900000,108000,West,California,Santa Clara,Diesel,Dealer,Automatic,First_Owner,17.42,1968,175.0,350Nm@ 1500-3500rpm,5,N,0.015401085000000002,-0.25819716106988044
4393,Maruti,2015,425000,75000,West,California,Santa Ana,Petrol,Dealer,Manual,First_Owner,20.52,1197,81.8,113Nm@ 4200rpm,5,N,0.0209784025,-0.4860680299374063
4394,Mercedes,2011,1600000,74000,West,California,Santa Clara,Diesel,Dealer,Automatic,First_Owner,10.0,2148,170.0,400Nm@ 1400-2800rpm,5,N,0.015311776249999999,0.33246787608046274
4395,Ford,2013,325000,158000,West,California,Santa Barbara,Diesel,Dealer,Manual,First_Owner,24.4,1499,98.96,215Nm@ 1750-2500rpm,5,N,0.029642225,-0.4956352992239145
4396,Isuzu,2019,2700000,10000,West,California,Santa Clara,Diesel,Individual,Automatic,First_Owner,13.8,2999,174.57,380NM@ 1800-2800rpm,7,N,0.0329647,-0.03745051713280278
4397,Ford,2018,950000,40000,West,California,Santa Ana,Diesel,Individual,Manual,First_Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,0.0210273025,0.43406180805167976
4398,Tata,2019,1140000,10000,West,California,Santa Ana,Diesel,Individual,Automatic,First_Owner,21.5,1497,108.5,260Nm@ 1500-2750rpm,5,N,0.0329647,-0.03745051713280278
4399,Tata,2017,980000,53000,West,California,Santa Clara,Diesel,Individual,Manual,First_Owner,17.6,2179,147.94,320Nm@ 1500-3000rpm,7,N,0.029501875,0.3030896510933923
4400,Jeep,2017,1920000,20000,West,California,Santa Clara,Diesel,Individual,Manual,Second_Owner,16.3,1956,170.0,350Nm@ 1750-2500rpm,5,N,0.029501875,0.3030896510933923
4401,Volkswagen,2020,808000,5000,West,California,Santa Clara,Petrol,Individual,Manual,First_Owner,18.24,999,108.6,175nm@ 1750-4000rpm,5,N,-0.010235625,1.6366195872768323
4402,Maruti,2014,550000,30000,West,California,Santa Barbara,Petrol,Individual,Manual,First_Owner,19.1,1197,85.8,114Nm@ 4000rpm,5,N,0.026504925000000002,-0.6713802335432447
4403,Maruti,2010,215000,64000,South,North Carolina,Salisbury,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.027380649999999996,0.2466662547445887
4404,Ford,2016,512000,10500,Central,Michigan,Sault Sainte Marie,Petrol,Individual,Manual,First_Owner,18.16,1196,86.8,112Nm@ 4000rpm,5,N,0.0215839,-0.36137639782381054
4405,Maruti,2011,215000,50000,Central,Michigan,Sault Sainte Marie,Petrol,Individual,Manual,Second_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.015311776249999999,0.33246787608046274
4406,Skoda,2012,500000,60000,Central,Michigan,Sault Sainte Marie,Diesel,Individual,Manual,First_Owner,20.5,1598,103.5,250Nm@ 1500-2500rpm,5,N,0.015401085000000002,-0.25819716106988044
4407,Skoda,2015,700000,35000,South,North Carolina,Salisbury,Diesel,Individual,Manual,First_Owner,21.14,1498,103.52,250Nm@ 1500-2500rpm,5,N,0.0209784025,-0.4860680299374063
4408,Tata,2012,525000,135000,Central,Michigan,Sault Sainte Marie,Diesel,Individual,Manual,First_Owner,13.93,2179,138.03,320Nm@ 1700-2700rpm,7,N,0.015401085000000002,-0.25819716106988044
4409,Mahindra,2011,550000,70000,South,North Carolina,Rocky Mount,Diesel,Individual,Manual,Second_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,9,N,0.015311776249999999,0.33246787608046274
4410,Maruti,2016,750000,80000,South,North Carolina,Thomasville,Diesel,Individual,Manual,First_Owner,24.3,1248,88.5,200Nm@ 1750rpm,5,N,0.0215839,-0.36137639782381054
4411,Maruti,2017,395000,25000,Central,Michigan,Sault Sainte Marie,Petrol,Individual,Manual,First_Owner,21.63,998,67.0,90Nm@ 3500rpm,5,N,0.029501875,0.3030896510933923
4412,Hyundai,2017,675000,5000,South,North Carolina,Thomasville,Petrol,Individual,Manual,First_Owner,18.6,1197,81.83,114.7Nm@ 4000rpm,5,N,0.029501875,0.3030896510933923
4413,Hyundai,2008,140000,80000,South,North Carolina,Thomasville,Petrol,Individual,Manual,Third_Owner,17.92,1086,62.1,96.1Nm@ 3000rpm,5,N,-0.025737475,-0.15531793873190386
4414,Mahindra,2011,430000,120000,South,North Carolina,Wake Forest,Diesel,Individual,Manual,Second_Owner,12.05,2179,120.0,290Nm@ 1800-2800rpm,8,N,0.015311776249999999,0.33246787608046274
4415,Jaguar,2017,2711000,9000,South,North Carolina,Wake Forest,Diesel,Dealer,Automatic,First_Owner,13.6,1999,177.0,430Nm@ 1750-2500rpm,5,N,0.029501875,0.3030896510933923
4416,Lexus,2019,5150000,20000,South,North Carolina,Salisbury,Petrol,Dealer,Automatic,First_Owner,22.37,2487,214.56,202Nm@ 3600-5200rpm,5,N,0.0329647,-0.03745051713280278
4417,Jaguar,2017,3200000,45000,South,North Carolina,Salisbury,Diesel,Dealer,Automatic,First_Owner,19.33,1999,177.0,430Nm@ 1750-2500rpm,5,N,0.029501875,0.3030896510933923
4418,Tata,2015,503000,110000,South,North Carolina,Salisbury,Diesel,Individual,Manual,First_Owner,14.1,2179,147.94,320Nm@ 1500-3000rpm,7,N,0.0209784025,-0.4860680299374063
4419,Volvo,2019,3800000,20000,South,North Carolina,Salisbury,Diesel,Individual,Automatic,First_Owner,18.0,1969,190.0,400Nm,5,N,0.0329647,-0.03745051713280278
4420,Toyota,2016,2000000,68089,South,North Carolina,Thomasville,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.16,2494,157.7,213Nm@ 4500rpm,5,N,0.0215839,-0.36137639782381054
4421,Maruti,2013,225000,58343,South,North Carolina,Thomasville,Petrol,Trustmark_Dealer,Manual,First_Owner,21.79,998,67.05,90Nm@ 3500rpm,5,N,0.029642225,-0.4956352992239145
4422,Maruti,2018,740000,38817,South,North Carolina,Thomasville,Diesel,Dealer,Manual,First_Owner,27.39,1248,74.0,190Nm@ 2000rpm,5,N,0.0210273025,0.43406180805167976
4423,Honda,2016,550000,56494,Central,Michigan,Sault Sainte Marie,Petrol,Trustmark_Dealer,Manual,First_Owner,18.2,1199,88.7,110Nm@ 4800rpm,5,N,0.0215839,-0.36137639782381054
4424,Toyota,2013,750000,79328,South,North Carolina,Salisbury,Diesel,Trustmark_Dealer,Manual,Second_Owner,12.99,2494,100.6,200Nm@ 1200-3600rpm,7,N,0.029642225,-0.4956352992239145
4425,Maruti,2019,650000,5621,East,Maine,Bangor,Petrol,Trustmark_Dealer,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,0.0329647,-0.03745051713280278
4426,Toyota,2017,625000,25538,East,Maine,Portland,Petrol,Trustmark_Dealer,Manual,First_Owner,16.78,1496,88.73,132Nm@ 3000rpm,5,N,0.029501875,0.3030896510933923
4427,Maruti,2018,600000,69779,East,New Hampshire,Laconia,Petrol,Dealer,Automatic,First_Owner,22.0,1197,81.8,113Nm@ 4200rpm,5,N,0.0210273025,0.43406180805167976
4428,Hyundai,2017,450000,56290,East,Rhode Island,Tiverton,Diesel,Dealer,Manual,First_Owner,24.0,1186,73.97,190.24nm@ 1750-2250rpm,5,N,0.029501875,0.3030896510933923
4429,BMW,2019,5400000,7500,East,New Hampshire,Manchester,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5,N,0.0329647,-0.03745051713280278
4430,BMW,2019,5500000,8500,East,New Jersey,Cliffside Park,Diesel,Dealer,Automatic,First_Owner,16.78,1995,190.0,400Nm@ 1750-2500rpm,5,N,0.0329647,-0.03745051713280278
4431,Honda,2019,779000,7032,East,Connecticut,Seymour,Petrol,Trustmark_Dealer,Automatic,First_Owner,19.0,1199,88.76,110Nm@ 4800rpm,5,N,0.0329647,-0.03745051713280278
4432,Skoda,2016,645000,11000,East,Ohio,Garfield Heights,Petrol,Dealer,Automatic,First_Owner,14.3,1598,103.5,153Nm@ 3800rpm,5,N,0.0215839,-0.36137639782381054
4433,Volvo,2018,2475000,2000,East,Ohio,Garfield Heights,Diesel,Dealer,Automatic,First_Owner,16.8,1984,150.0,350Nm@ 1500-2750rpm,5,N,0.0210273025,0.43406180805167976
4436,Maruti,2014,300000,10000,East,Ohio,Garfield Heights,Petrol,Individual,Manual,First_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N,0.026504925000000002,-0.6713802335432447
4437,Chevrolet,2013,355000,68000,East,Ohio,Garfield Heights,Diesel,Individual,Manual,First_Owner,22.1,1248,76.9,205Nm@ 1750rpm,5,N,0.029642225,-0.4956352992239145
4438,Maruti,2015,180000,35000,East,Ohio,Garfield Heights,Petrol,Individual,Manual,Second_Owner,22.74,796,47.3,69Nm@ 3500rpm,5,N,0.0209784025,-0.4860680299374063
4439,Tata,2013,280000,70000,East,Ohio,Garfield Heights,Diesel,Individual,Manual,First_Owner,25.0,1396,69.0,140Nm@ 1800-3000rpm,5,N,0.029642225,-0.4956352992239145
4440,Tata,2011,250000,70000,East,Ohio,Garfield Heights,Diesel,Individual,Manual,First_Owner,19.0,1248,90.0,200Nm@ 1750-3000rpm,5,N,0.015311776249999999,0.33246787608046274
4441,Tata,2007,125000,50000,East,Ohio,Gahanna,Petrol,Individual,Manual,First_Owner,15.3,1193,65.3,102Nm@ 2600rpm,5,N,0.021107775000000002,-0.46428619899975315
4444,Maruti,2018,810000,29700,Central,Minnesota,Coon Rapids,Diesel,Individual,Manual,First_Owner,25.1,1248,88.5,200Nm@ 1750rpm,5,N,0.0210273025,0.43406180805167976
4445,Hyundai,2018,671000,20000,Central,Minnesota,Coon Rapids,Petrol,Individual,Automatic,First_Owner,18.6,1368,98.63,132.3Nm@ 4000rpm,5,N,0.0210273025,0.43406180805167976
4446,Maruti,2018,295000,20000,Central,Minnesota,Burnsville,Petrol,Individual,Manual,First_Owner,24.7,796,47.3,69Nm@ 3500rpm,5,N,0.0210273025,0.43406180805167976
4447,Maruti,2017,850000,40000,Central,Minnesota,Cottage Grove,Diesel,Individual,Manual,First_Owner,24.52,1248,88.5,200Nm@ 1750rpm,7,N,0.029501875,0.3030896510933923
4448,Maruti,2013,409999,90000,Central,Minnesota,Cottage Grove,Diesel,Individual,Manual,First_Owner,22.9,1248,74.0,190Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
4449,Maruti,2015,600000,90000,Central,Minnesota,Coon Rapids,Petrol,Individual,Manual,First_Owner,16.02,1373,93.7,130Nm@ 4000rpm,7,N,0.0209784025,-0.4860680299374063
4450,Mahindra,2015,600000,80000,Central,Minnesota,Cottage Grove,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N,0.0209784025,-0.4860680299374063
4451,Maruti,2012,220000,60000,Central,Minnesota,Cottage Grove,Petrol,Individual,Manual,Third_Owner,18.9,998,67.1,90Nm@ 3500rpm,5,N,0.015401085000000002,-0.25819716106988044
4452,Maruti,2013,550000,56000,Central,Minnesota,Coon Rapids,Diesel,Individual,Manual,First_Owner,23.4,1248,74.0,190Nm@ 2000rpm,5,N,0.029642225,-0.4956352992239145
4453,Mahindra,2014,650000,50000,Central,Minnesota,Burnsville,Diesel,Individual,Manual,First_Owner,14.0,2523,75.0,200Nm@ 1400-2200rpm,8,N,0.026504925000000002,-0.6713802335432447
4454,Mahindra,2014,655000,50000,Central,Minnesota,Burnsville,Diesel,Individual,Manual,Second_Owner,14.0,2523,75.0,200Nm@ 1400-2200rpm,9,N,0.026504925000000002,-0.6713802335432447
4455,Tata,2006,130000,74000,Central,Minnesota,Cottage Grove,Diesel,Individual,Manual,First_Owner,13.7,1948,68.0,115@ 2500(kgm@ rpm),7,N,0.026008707500000002,-0.2501383407890948
4456,Renault,2014,400000,123000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,19.01,1461,108.45,248Nm@ 2250rpm,5,N,0.026504925000000002,-0.6713802335432447
4458,Maruti,2009,155000,54000,Central,Missouri,Raytown,Petrol,Individual,Manual,First_Owner,19.7,796,46.3,62Nm@ 3000rpm,5,N,0.0010549199999999991,-0.3359574993131331
4459,Tata,2013,250000,50000,Central,Iowa,Newton,Petrol,Individual,Manual,First_Owner,15.64,1193,64.1,100Nm@ 2700rpm,5,N,0.029642225,-0.4956352992239145
4460,Hyundai,2014,400000,80000,Central,Missouri,Raytown,Petrol,Individual,Manual,Second_Owner,18.9,1197,82.0,114Nm@ 4000rpm,5,N,0.026504925000000002,-0.6713802335432447
4461,Datsun,2019,500000,10000,Central,Missouri,Saint Charles,Petrol,Individual,Manual,First_Owner,19.02,1198,67.05,104Nm@ 4000rpm,5,N,0.0329647,-0.03745051713280278
4462,Hyundai,2018,565000,10000,Central,Missouri,Saint Charles,Petrol,Individual,Automatic,First_Owner,20.3,1086,68.0,99Nm@ 4500rpm,5,N,0.0210273025,0.43406180805167976
4463,Ford,2018,900000,40000,Central,Missouri,Raytown,Diesel,Individual,Manual,First_Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,0.0210273025,0.43406180805167976
4464,Mahindra,2017,650000,120000,Central,Missouri,Raytown,Diesel,Individual,Manual,First_Owner,16.5,1493,70.0,195Nm@ 1400-2200rpm,7,N,0.029501875,0.3030896510933923
4465,Mahindra,2013,600000,45000,Central,Missouri,Raytown,Diesel,Individual,Manual,First_Owner,15.96,2523,62.1,195Nm@ 1400-2200rpm,7,N,0.029642225,-0.4956352992239145
4466,Maruti,2018,800000,35000,Central,Missouri,Raytown,Diesel,Individual,Manual,First_Owner,28.4,1248,74.02,190Nm@ 2000rpm,5,N,0.0210273025,0.43406180805167976
4467,Hyundai,2015,575000,60000,Central,Iowa,Ottumwa,Diesel,Individual,Manual,First_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,0.0209784025,-0.4860680299374063
4468,Ford,2016,550000,40000,Central,Iowa,Ottumwa,Petrol,Individual,Automatic,First_Owner,17.01,1499,110.4,136Nm@ 4250rpm,5,N,0.0215839,-0.36137639782381054
4469,Maruti,2011,190000,80000,Central,Iowa,Newton,Petrol,Individual,Manual,Third_Owner,15.5,1586,103.3,145Nm@ 4100rpm,5,N,0.015311776249999999,0.33246787608046274
4470,Ford,2017,750000,37000,Central,Iowa,Newton,Diesel,Individual,Manual,First_Owner,23.0,1498,98.96,205Nm@ 1750-3250rpm,5,N,0.029501875,0.3030896510933923
4471,Maruti,2018,625000,22000,Central,Iowa,Newton,Petrol,Individual,Manual,First_Owner,21.4,1197,83.1,115Nm@ 4000rpm,5,N,0.0210273025,0.43406180805167976
4472,Hyundai,2018,799000,60000,Central,Missouri,Raytown,Diesel,Individual,Manual,Second_Owner,22.54,1396,88.73,219.7Nm@ 1500-2750rpm,5,N,0.0210273025,0.43406180805167976
4473,Maruti,2013,300000,57000,Central,Missouri,Saint Joseph,Petrol,Individual,Manual,Second_Owner,20.51,998,67.04,90Nm@ 3500rpm,5,N,0.029642225,-0.4956352992239145
4474,Maruti,2017,850000,27000,Central,Missouri,Saint Joseph,Petrol,Individual,Manual,First_Owner,20.73,1373,91.1,130Nm@ 4000rpm,5,N,0.029501875,0.3030896510933923
4475,Chevrolet,2012,130000,70000,Central,Texas,Weslaco,Petrol,Individual,Manual,First_Owner,18.0,995,62.0,90.3Nm@ 4200rpm,5,N,0.015401085000000002,-0.25819716106988044
4476,Maruti,2011,229999,40000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second_Owner,20.92,998,67.1,90Nm@ 3500rpm,5,N,0.015311776249999999,0.33246787608046274
4477,Maruti,2015,400000,60000,Central,Texas,Wichita Falls,Petrol,Individual,Manual,First_Owner,23.1,998,67.04,90Nm@ 3500rpm,5,N,0.0209784025,-0.4860680299374063
4478,Mahindra,2018,900000,35000,Central,Texas,Weslaco,Diesel,Individual,Manual,First_Owner,16.55,2498,105.0,247Nm@ 1800-2000rpm,6,N,0.0210273025,0.43406180805167976
4479,Mahindra,2015,800000,70000,Central,Texas,Weslaco,Diesel,Individual,Manual,First_Owner,15.4,1997,120.0,280Nm@ 1800-2800rpm,7,N,0.0209784025,-0.4860680299374063
4480,Hyundai,2015,250999,43000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second_Owner,21.1,814,55.2,74.5Nm@ 4000rpm,5,N,0.0209784025,-0.4860680299374063
4481,Tata,2011,250000,110000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second_Owner,15.0,1368,90.0,116Nm@ 4750rpm,5,N,0.015311776249999999,0.33246787608046274
4482,Fiat,2009,100000,100000,Central,Texas,Weslaco,Petrol,Individual,Manual,Second_Owner,15.7,1172,67.0,96Nm@ 2500rpm,5,N,0.0010549199999999991,-0.3359574993131331
4483,Maruti,2016,450000,64000,Central,Texas,Wichita Falls,Petrol,Individual,Manual,First_Owner,20.4,1197,81.8,113Nm@ 4200rpm,5,N,0.0215839,-0.36137639782381054
4484,Renault,2017,575000,96000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First_Owner,19.87,1461,83.8,200Nm@ 1750rpm,5,N,0.029501875,0.3030896510933923
4485,Renault,2013,400000,96000,Central,Minnesota,Oakdale,Diesel,Individual,Manual,First_Owner,20.46,1461,83.8,200Nm@ 1900rpm,5,N,0.029642225,-0.4956352992239145
